Total_Capex,Total_Revenue,WACC,Weight_Cap,Weight_Env,Weight_Grid,Weight_Social,Max_Penetration,Timestamp,Sim_ID,Hora,Preco_LMP,Carga_Total,PV_Total,Wind_Total,Bess_Discharge,Bess_Charge,Bess_SoC_Pct,DER_Injecao_Liq,Rev_Energia,Rev_Social,Rev_Grid
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,0,0.0223,363.9543,0.0000,214.9270,0.0000,0.0000,50.0000,214.9270,14.3528,11.9607,23.9214
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,1,0.0222,364.0527,0.0000,151.4644,0.0000,0.0000,50.0000,151.4644,10.0694,8.3911,16.7823
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,2,0.0221,365.1441,0.0000,467.3224,0.0000,100.2803,58.3806,367.0421,30.9554,20.2607,51.5924
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,3,0.0215,367.4733,0.0000,295.7426,0.0000,0.0000,58.3806,295.7426,19.1109,15.9257,31.8515
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,4,0.0219,388.6418,0.0000,41.5547,0.0000,0.0000,58.3806,41.5547,2.7264,2.2720,4.5440
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,5,0.0220,427.9104,0.0000,274.7562,0.0000,0.0000,58.3806,274.7562,18.1092,15.0910,30.1820
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,6,0.0227,447.9312,0.0000,52.2431,0.0000,0.0000,58.3806,52.2431,3.5609,2.9674,5.9348
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,7,0.0228,472.8619,0.0000,456.8044,0.0000,0.0000,58.3806,456.8044,31.2180,26.0150,52.0300
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,8,0.0234,494.9731,7.4706,520.5424,0.0000,33.7624,61.2022,494.2506,37.1140,28.9507,61.8567
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,9,0.0232,509.9583,33.2093,145.5705,0.0000,0.0000,61.2022,178.7798,12.4484,10.3737,20.7474
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,10,0.0253,491.5063,44.1892,127.1793,0.0000,0.0000,61.2022,171.3685,13.0274,10.8562,21.7124
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,11,0.0274,489.0550,186.2509,89.3967,0.0000,0.0000,61.2022,275.6476,22.6252,18.8543,37.7086
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,12,0.0283,486.0286,228.3630,212.7317,0.0000,0.0000,61.2022,441.0947,37.4225,31.1854,62.3708
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,13,0.0235,496.8087,57.6292,181.3812,0.0000,0.0000,61.2022,239.0105,16.8359,14.0299,28.0598
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,14,0.0226,512.3589,96.9748,53.7742,0.0000,0.0000,61.2022,150.7490,10.2434,8.5362,17.0723
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,15,0.0242,561.7533,33.5671,267.1255,0.0000,0.0000,61.2022,300.6925,21.7942,18.1618,36.3237
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,16,0.0267,550.4712,7.5184,92.4127,0.0000,0.0000,61.2022,99.9310,7.9925,6.6604,13.3208
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,17,0.0478,529.9730,0.0000,48.2309,212.2175,0.0000,41.5507,260.4485,37.3561,31.1301,62.2602
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,18,0.0256,513.9156,0.0000,25.2838,0.0000,0.0000,41.5507,25.2838,1.9410,1.6175,3.2351
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,19,0.0206,492.1451,0.0000,30.6120,0.0000,0.0000,41.5507,30.6120,1.8964,1.5803,3.1607
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,20,0.0232,459.3439,0.0000,148.0627,0.0000,0.0000,41.5507,148.0627,10.3229,8.6024,17.2049
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,21,0.0254,385.4374,0.0000,332.3890,0.0000,0.0000,41.5507,332.3890,25.2981,21.0818,42.1635
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,22,0.0240,354.1722,0.0000,64.1021,0.0000,0.0000,41.5507,64.1021,4.6173,3.8477,7.6955
1307252.3727,1398.6155,0.0200,0.0000,0.0000,0.5000,0.2500,0.5000,2026-01-29 13:29:02,20260129_132902,23,0.0235,342.4963,0.0000,441.3923,0.0000,101.1014,50.0000,340.2909,31.1049,19.9836,51.8415
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,0,0.0223,363.9543,0.0000,214.9270,0.0000,0.0000,50.0000,214.9270,14.3528,11.9607,23.9214
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,1,0.0222,364.0527,0.0000,151.4644,0.0000,0.0000,50.0000,151.4644,10.0694,8.3911,16.7823
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,2,0.0221,365.1441,0.0000,467.3224,0.0000,100.2803,58.3806,367.0421,30.9554,20.2607,51.5924
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,3,0.0215,367.4733,0.0000,295.7426,0.0000,0.0000,58.3806,295.7426,19.1109,15.9257,31.8515
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,4,0.0219,388.6418,0.0000,41.5547,0.0000,0.0000,58.3806,41.5547,2.7264,2.2720,4.5440
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,5,0.0220,427.9104,0.0000,274.7562,0.0000,0.0000,58.3806,274.7562,18.1092,15.0910,30.1820
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,6,0.0227,447.9312,0.0000,52.2431,0.0000,0.0000,58.3806,52.2431,3.5609,2.9674,5.9348
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,7,0.0228,472.8619,0.0000,456.8044,0.0000,0.0000,58.3806,456.8044,31.2180,26.0150,52.0300
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,8,0.0234,494.9731,7.4706,520.5424,0.0000,33.7624,61.2022,494.2506,37.1140,28.9507,61.8567
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,9,0.0232,509.9583,33.2093,145.5705,0.0000,0.0000,61.2022,178.7798,12.4484,10.3737,20.7474
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,10,0.0253,491.5063,44.1892,127.1793,0.0000,0.0000,61.2022,171.3685,13.0274,10.8562,21.7124
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,11,0.0274,489.0550,186.2509,89.3967,0.0000,0.0000,61.2022,275.6476,22.6252,18.8543,37.7086
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,12,0.0283,486.0286,228.3630,212.7317,0.0000,0.0000,61.2022,441.0947,37.4225,31.1854,62.3708
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,13,0.0235,496.8087,57.6292,181.3812,0.0000,0.0000,61.2022,239.0105,16.8359,14.0299,28.0598
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,14,0.0226,512.3589,96.9748,53.7742,0.0000,0.0000,61.2022,150.7490,10.2434,8.5362,17.0723
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,15,0.0242,561.7533,33.5671,267.1255,0.0000,0.0000,61.2022,300.6925,21.7942,18.1618,36.3237
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,16,0.0267,550.4712,7.5184,92.4127,0.0000,0.0000,61.2022,99.9310,7.9925,6.6604,13.3208
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,17,0.0478,529.9730,0.0000,48.2309,212.2175,0.0000,41.5507,260.4485,37.3561,31.1301,62.2602
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,18,0.0256,513.9156,0.0000,25.2838,0.0000,0.0000,41.5507,25.2838,1.9410,1.6175,3.2351
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,19,0.0206,492.1451,0.0000,30.6120,0.0000,0.0000,41.5507,30.6120,1.8964,1.5803,3.1607
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,20,0.0232,459.3439,0.0000,148.0627,0.0000,0.0000,41.5507,148.0627,10.3229,8.6024,17.2049
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,21,0.0254,385.4374,0.0000,332.3890,0.0000,0.0000,41.5507,332.3890,25.2981,21.0818,42.1635
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,22,0.0240,354.1722,0.0000,64.1021,0.0000,0.0000,41.5507,64.1021,4.6173,3.8477,7.6955
1307252.3727,1725.0363,0.0200,0.0000,0.2500,0.5000,0.2500,0.5000,2026-01-29 13:30:26,20260129_133026,23,0.0235,342.4963,0.0000,441.3923,0.0000,101.1014,50.0000,340.2909,31.1049,19.9836,51.8415
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,0,0.0223,363.9543,0.0000,214.9270,0.0000,0.0000,50.0000,214.9270,14.3528,11.9607,23.9214
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,1,0.0222,364.0527,0.0000,151.4644,0.0000,0.0000,50.0000,151.4644,10.0694,8.3911,16.7823
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,2,0.0221,365.1441,0.0000,467.3224,0.0000,100.2803,58.3806,367.0421,30.9554,20.2607,51.5924
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,3,0.0215,367.4733,0.0000,295.7426,0.0000,0.0000,58.3806,295.7426,19.1109,15.9257,31.8515
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,4,0.0219,388.6418,0.0000,41.5547,0.0000,0.0000,58.3806,41.5547,2.7264,2.2720,4.5440
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,5,0.0220,427.9104,0.0000,274.7562,0.0000,0.0000,58.3806,274.7562,18.1092,15.0910,30.1820
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,6,0.0227,447.9312,0.0000,52.2431,0.0000,0.0000,58.3806,52.2431,3.5609,2.9674,5.9348
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,7,0.0228,472.8619,0.0000,456.8044,0.0000,0.0000,58.3806,456.8044,31.2180,26.0150,52.0300
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,8,0.0234,494.9731,7.4706,520.5424,0.0000,33.7624,61.2022,494.2506,37.1140,28.9507,61.8567
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,9,0.0232,509.9583,33.2093,145.5705,0.0000,0.0000,61.2022,178.7798,12.4484,10.3737,20.7474
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,10,0.0253,491.5063,44.1892,127.1793,0.0000,0.0000,61.2022,171.3685,13.0274,10.8562,21.7124
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,11,0.0274,489.0550,186.2509,89.3967,0.0000,0.0000,61.2022,275.6476,22.6252,18.8543,37.7086
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,12,0.0283,486.0286,228.3630,212.7317,0.0000,0.0000,61.2022,441.0947,37.4225,31.1854,62.3708
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,13,0.0235,496.8087,57.6292,181.3812,0.0000,0.0000,61.2022,239.0105,16.8359,14.0299,28.0598
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,14,0.0226,512.3589,96.9748,53.7742,0.0000,0.0000,61.2022,150.7490,10.2434,8.5362,17.0723
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,15,0.0242,561.7533,33.5671,267.1255,0.0000,0.0000,61.2022,300.6925,21.7942,18.1618,36.3237
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,16,0.0267,550.4712,7.5184,92.4127,0.0000,0.0000,61.2022,99.9310,7.9925,6.6604,13.3208
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,17,0.0478,529.9730,0.0000,48.2309,212.2175,0.0000,41.5507,260.4485,37.3561,31.1301,62.2602
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,18,0.0256,513.9156,0.0000,25.2838,0.0000,0.0000,41.5507,25.2838,1.9410,1.6175,3.2351
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,19,0.0206,492.1451,0.0000,30.6120,0.0000,0.0000,41.5507,30.6120,1.8964,1.5803,3.1607
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,20,0.0232,459.3439,0.0000,148.0627,0.0000,0.0000,41.5507,148.0627,10.3229,8.6024,17.2049
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,21,0.0254,385.4374,0.0000,332.3890,0.0000,0.0000,41.5507,332.3890,25.2981,21.0818,42.1635
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,22,0.0240,354.1722,0.0000,64.1021,0.0000,0.0000,41.5507,64.1021,4.6173,3.8477,7.6955
1307252.3727,2051.4571,0.0200,0.0000,0.5000,0.5000,0.2500,0.5000,2026-01-29 13:31:35,20260129_133135,23,0.0235,342.4963,0.0000,441.3923,0.0000,101.1014,50.0000,340.2909,31.1049,19.9836,51.8415
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,0,0.0223,363.9543,0.0000,214.9270,0.0000,0.0000,50.0000,214.9270,14.3528,11.9607,23.9214
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,1,0.0222,364.0527,0.0000,151.4644,0.0000,0.0000,50.0000,151.4644,10.0694,8.3911,16.7823
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,2,0.0221,365.1441,0.0000,467.3224,0.0000,100.2803,58.3806,367.0421,30.9554,20.2607,51.5924
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,3,0.0215,367.4733,0.0000,295.7426,0.0000,0.0000,58.3806,295.7426,19.1109,15.9257,31.8515
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,4,0.0219,388.6418,0.0000,41.5547,0.0000,0.0000,58.3806,41.5547,2.7264,2.2720,4.5440
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,5,0.0220,427.9104,0.0000,274.7562,0.0000,0.0000,58.3806,274.7562,18.1092,15.0910,30.1820
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,6,0.0227,447.9312,0.0000,52.2431,0.0000,0.0000,58.3806,52.2431,3.5609,2.9674,5.9348
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,7,0.0228,472.8619,0.0000,456.8044,0.0000,0.0000,58.3806,456.8044,31.2180,26.0150,52.0300
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,8,0.0234,494.9731,7.4706,520.5424,0.0000,33.7624,61.2022,494.2506,37.1140,28.9507,61.8567
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,9,0.0232,509.9583,33.2093,145.5705,0.0000,0.0000,61.2022,178.7798,12.4484,10.3737,20.7474
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,10,0.0253,491.5063,44.1892,127.1793,0.0000,0.0000,61.2022,171.3685,13.0274,10.8562,21.7124
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,11,0.0274,489.0550,186.2509,89.3967,0.0000,0.0000,61.2022,275.6476,22.6252,18.8543,37.7086
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,12,0.0283,486.0286,228.3630,212.7317,0.0000,0.0000,61.2022,441.0947,37.4225,31.1854,62.3708
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,13,0.0235,496.8087,57.6292,181.3812,0.0000,0.0000,61.2022,239.0105,16.8359,14.0299,28.0598
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,14,0.0226,512.3589,96.9748,53.7742,0.0000,0.0000,61.2022,150.7490,10.2434,8.5362,17.0723
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,15,0.0242,561.7533,33.5671,267.1255,0.0000,0.0000,61.2022,300.6925,21.7942,18.1618,36.3237
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,16,0.0267,550.4712,7.5184,92.4127,0.0000,0.0000,61.2022,99.9310,7.9925,6.6604,13.3208
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,17,0.0478,529.9730,0.0000,48.2309,212.2175,0.0000,41.5507,260.4485,37.3561,31.1301,62.2602
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,18,0.0256,513.9156,0.0000,25.2838,0.0000,0.0000,41.5507,25.2838,1.9410,1.6175,3.2351
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,19,0.0206,492.1451,0.0000,30.6120,0.0000,0.0000,41.5507,30.6120,1.8964,1.5803,3.1607
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,20,0.0232,459.3439,0.0000,148.0627,0.0000,0.0000,41.5507,148.0627,10.3229,8.6024,17.2049
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,21,0.0254,385.4374,0.0000,332.3890,0.0000,0.0000,41.5507,332.3890,25.2981,21.0818,42.1635
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,22,0.0240,354.1722,0.0000,64.1021,0.0000,0.0000,41.5507,64.1021,4.6173,3.8477,7.6955
1307252.3727,2377.8778,0.0200,0.0000,0.7500,0.5000,0.2500,0.5000,2026-01-29 13:33:17,20260129_133317,23,0.0235,342.4963,0.0000,441.3923,0.0000,101.1014,50.0000,340.2909,31.1049,19.9836,51.8415
1307252.3727,2704.2986,0.0200,0.0000,1.0000,0.5000,0.2500,0.5000,2026-01-29 13:34:34,20260129_133434,0,0.0223,363.9543,0.0000,214.9270,0.0000,0.0000,50.0000,214.9270,14.3528,11.9607,23.9214
1307252.3727,2704.2986,0.0200,0.0000,1.0000,0.5000,0.2500,0.5000,2026-01-29 13:34:34,20260129_133434,1,0.0222,364.0527,0.0000,151.4644,0.0000,0.0000,50.0000,151.4644,10.0694,8.3911,16.7823
1307252.3727,2704.2986,0.0200,0.0000,1.0000,0.5000,0.2500,0.5000,2026-01-29 13:34:34,20260129_133434,2,0.0221,365.1441,0.0000,467.3224,0.0000,100.2803,58.3806,367.0421,30.9554,20.2607,51.5924
1307252.3727,2704.2986,0.0200,0.0000,1.0000,0.5000,0.2500,0.5000,2026-01-29 13:34:34,20260129_133434,3,0.0215,367.4733,0.0000,295.7426,0.0000,0.0000,58.3806,295.7426,19.1109,15.9257,31.8515
1307252.3727,2704.2986,0.0200,0.0000,1.0000,0.5000,0.2500,0.5000,2026-01-29 13:34:34,20260129_133434,4,0.0219,388.6418,0.0000,41.5547,0.0000,0.0000,58.3806,41.5547,2.7264,2.2720,4.5440
1307252.3727,2704.2986,0.0200,0.0000,1.0000,0.5000,0.2500,0.5000,2026-01-29 13:34:34,20260129_133434,5,0.0220,427.9104,0.0000,274.7562,0.0000,0.0000,58.3806,274.7562,18.1092,15.0910,30.1820
1307252.3727,2704.2986,0.0200,0.0000,1.0000,0.5000,0.2500,0.5000,2026-01-29 13:34:34,20260129_133434,6,0.0227,447.9312,0.0000,52.2431,0.0000,0.0000,58.3806,52.2431,3.5609,2.9674,5.9348
1307252.3727,2704.2986,0.0200,0.0000,1.0000,0.5000,0.2500,0.5000,2026-01-29 13:34:34,20260129_133434,7,0.0228,472.8619,0.0000,456.8044,0.0000,0.0000,58.3806,456.8044,31.2180,26.0150,52.0300
1307252.3727,2704.2986,0.0200,0.0000,1.0000,0.5000,0.2500,0.5000,2026-01-29 13:34:34,20260129_133434,8,0.0234,494.9731,7.4706,520.5424,0.0000,33.7624,61.2022,494.2506,37.1140,28.9507,61.8567
1307252.3727,2704.2986,0.0200,0.0000,1.0000,0.5000,0.2500,0.5000,2026-01-29 13:34:34,20260129_133434,9,0.0232,509.9583,33.2093,145.5705,0.0000,0.0000,61.2022,178.7798,12.4484,10.3737,20.7474
1307252.3727,2704.2986,0.0200,0.0000,1.0000,0.5000,0.2500,0.5000,2026-01-29 13:34:34,20260129_133434,10,0.0253,491.5063,44.1892,127.1793,0.0000,0.0000,61.2022,171.3685,13.0274,10.8562,21.7124
1307252.3727,2704.2986,0.0200,0.0000,1.0000,0.5000,0.2500,0.5000,2026-01-29 13:34:34,20260129_133434,11,0.0274,489.0550,186.2509,89.3967,0.0000,0.0000,61.2022,275.6476,22.6252,18.8543,37.7086
1307252.3727,2704.2986,0.0200,0.0000,1.0000,0.5000,0.2500,0.5000,2026-01-29 13:34:34,20260129_133434,12,0.0283,486.0286,228.3630,212.7317,0.0000,0.0000,61.2022,441.0947,37.4225,31.1854,62.3708
1307252.3727,2704.2986,0.0200,0.0000,1.0000,0.5000,0.2500,0.5000,2026-01-29 13:34:34,20260129_133434,13,0.0235,496.8087,57.6292,181.3812,0.0000,0.0000,61.2022,239.0105,16.8359,14.0299,28.0598
1307252.3727,2704.2986,0.0200,0.0000,1.0000,0.5000,0.2500,0.5000,2026-01-29 13:34:34,20260129_133434,14,0.0226,512.3589,96.9748,53.7742,0.0000,0.0000,61.2022,150.7490,10.2434,8.5362,17.0723
1307252.3727,2704.2986,0.0200,0.0000,1.0000,0.5000,0.2500,0.5000,2026-01-29 13:34:34,20260129_133434,15,0.0242,561.7533,33.5671,267.1255,0.0000,0.0000,61.2022,300.6925,21.7942,18.1618,36.3237
1307252.3727,2704.2986,0.0200,0.0000,1.0000,0.5000,0.2500,0.5000,2026-01-29 13:34:34,20260129_133434,16,0.0267,550.4712,7.5184,92.4127,0.0000,0.0000,61.2022,99.9310,7.9925,6.6604,13.3208
1307252.3727,2704.2986,0.0200,0.0000,1.0000,0.5000,0.2500,0.5000,2026-01-29 13:34:34,20260129_133434,17,0.0478,529.9730,0.0000,48.2309,212.2175,0.0000,41.5507,260.4485,37.3561,31.1301,62.2602
1307252.3727,2704.2986,0.0200,0.0000,1.0000,0.5000,0.2500,0.5000,2026-01-29 13:34:34,20260129_133434,18,0.0256,513.9156,0.0000,25.2838,0.0000,0.0000,41.5507,25.2838,1.9410,1.6175,3.2351
